[none] [12/Jan/2021 18:46:00]  random_id: 16104663608837902 attachment: wall-200069052_1 peer_id: 2000000005 

    Вам внушили, что старые моральные ценности канули в прошлое*. Это ложь… Я напомню вам для начала несколько древних как мир истин…

    …Нельзя жить для себя. Думая только о себе, человек всегда найдет тысячу причин чувствовать себя несчастным. Никогда он не делал всего того, что хотел и должен был делать, никогда не получал всего того, чего, по его мнению, заслуживал, редко был любим так, как мечтал быть любимым. Без конца пережёвывая свое прошлое, он будет испытывать одни сожаления… Зачеркнуть прошлое все равно невозможно, попытайтесь лучше создать настоящее, которым вы… сможете гордиться. Всякий, кто живет ради других - ради своей страны, ради женщины, ради творчества, ради голодающих или гонимых, - словно по волшебству забывает свою тоску…

    Второе правило - надо действовать. Вместо того, чтобы жаловаться на абсурдность мира, постараемся преобразить тот уголок, куда забросила нас судьба. Мы не в силах изменить вселенную, да и не стремимся к этому. Наши цели ближе и проще: заниматься своим делом - правильно выбрать его, глубоко изучить и достичь в нем мастерства… Если человек в совершенстве овладел каким-нибудь ремеслом, работа приносит ему счастье.

    Третье правило - надо верить в силу воли… Безусловно, никто из нас не всемогущ. Не в моей власти помешать войне, но мои призывы, помноженные на призывы миллионов других людей, ослабят угрозу войны. Я не в силах выиграть битву, но я в силах быть храбрым солдатом, исполнить свой долг. “Возможности наши зависят от того, на что мы дерзнём,” поэтому надо быть всегда в форме. Усилием воли человек заставляет себя трудиться на совесть и совершать геройские поступки. Быть может, воля и есть царица добродетелей.

    Важно и четвертое правило - надо хранить верность. Верность слову, обязательствам, другим, самому себе. Когда человек сознательно или интуитивно выбирает себе в жизни какую-то цель, жизненную задачу, он невольно дает себе оценку. По тому, ради чего человек живет, можно судить и о его самооценке - низкой или высокой.

Если человек живет, чтобы приносить людям добро, облегчать их страдания, давать людям радость, то он оценивает себя на уровне этой своей человечности. Он ставит себе цель, достойную человека.

Только такая цель позволяет человеку прожить свою жизнь с достоинством и получить настоящую радость. Да, радость! Подумайте: если человек ставит себе задачей увеличивать в жизни добро, приносить людям счастье, какие неудачи могут его постигнуть? Не тому помочь? Но много ли людей не нуждаются в помощи?

Если жить только для себя, своими мелкими заботами о собственном благополучии, то от прожитого не останется и следа. Если же жить для других, то другие сберегут то, чему служил, чему отдавал силы.

Можно по-разному определять цель своего существования, но цель должна быть. Надо иметь и принципы в жизни. Одно правило в жизни должно быть у каждого человека, в его цели жизни, в его принципах жизни, в его поведении: надо прожить жизнь с достоинством, чтобы не стыдно было вспоминать.

hopppp.
id: 4. Phrase: phrase4
 peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:33]  random_id: 16107715531054690 message: Сохраненных фраз для режима /interval: 2.
id: 1. Phrase: phrase1
id: 2. Phrase: phrase2
 peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:33]  random_id: 16107715538289442 message: Невозможно выполнить удаление: у вас не сохранено ни одной фразы. peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:34]  random_id: 16107715544832842 message: Невозможно выполнить удаление: у вас нет фраз с ID 2, 3. peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:35]  random_id: 16107715551261724 message: Удалены все сохраненные фразы. peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:35]  random_id: 16107715557668388 message: Фраз с ID 4, 5 у вас нет. Удалены все сохраненные фразы. peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:36]  random_id: 16107715564567848 message: Фразы с ID 1, 3 удалены. peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:37]  random_id: 16107715571127124 message: Фраз с ID 4 у вас нет. Фразы с ID 1, 2 удалены. peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:37]  random_id: 16107715577811026 message: Удалены все сохраненные фразы. Режим /interval отключен. peer_id: 2000000005 
[d9efd7f9cf52474ab8f6c246d96a5a19] [16/Jan/2021 07:32:38]  random_id: 16107715585930950 message: Фраз с ID 2, 3 у вас нет. Удалены все сохраненные фразы. Режим /interval отключен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:42]  random_id: 16107725229187586 message: phrase3 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:43]  random_id: 16107725235881664 message: phrase1 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:44]  random_id: 16107725241700932 message: phrase2 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:44]  random_id: 16107725247603248 message: phrase2 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:45]  random_id: 16107725250688518 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 07:48:45]  random_id: 16107725257189118 attachment: wall-141738122_150 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:45]  random_id: 16107725259464418 message: Что-то пошло не так. Убедитесь, что группа https://vk.com/club201813779 не заблокирована и не является закрытой. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:46]  random_id: 16107725261630504 message: Что-то пошло не так. Убедитесь, что группа https://vk.com/club12399143 не заблокирована и не является закрытой. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:46]  random_id: 16107725263819518 message: Что-то пошло не так. Убедитесь, что группа https://vk.com/martiantest не заблокирована и не является закрытой. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:46]  random_id: 16107725267465640 attachment: wall-162171215_1857 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:47]  random_id: 16107725271274416 attachment: wall-200069052_1 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:47]  random_id: 16107725278847818 message: Стена пуста. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:48]  random_id: 16107725282525728 message: Режим /interval включен, интервал между фразами 3 peer_id: 2000000005 
[none] [16/Jan/2021 07:48:48]  random_id: 16107725286574342 message: Режим /interval включен, интервал между фразами 3 peer_id: 21070693 
[none] [16/Jan/2021 07:48:48]  random_id: 16107725289161050 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:49]  random_id: 16107725293328224 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:49]  random_id: 16107725296235180 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:50]  random_id: 16107725300447144 message: Интервал между фразами установлен. Режим /interval выключен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:50]  random_id: 16107725303395836 message: Режим /interval выключен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:50]  random_id: 16107725307156084 message: Режим /interval выключен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:50]  random_id: 16107725309999750 message: Режим /interval включен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:51]  random_id: 16107725313530440 message: Режим /interval включен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:51]  random_id: 16107725317973748 message: Режим /interval включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 21070693 
[none] [16/Jan/2021 07:48:52]  random_id: 16107725320805922 message: Режим /interval включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:52]  random_id: 16107725324218364 message: Режим /interval уже включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 21070693 
[none] [16/Jan/2021 07:48:52]  random_id: 16107725326907084 message: Режим /interval уже включен, интервал между фразами 4, следующую фразу бот отправит через 2 сообщений. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:53]  random_id: 16107725330804584 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:53]  random_id: 16107725334344590 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:53]  random_id: 16107725337623620 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:54]  random_id: 16107725341814694 message: Режим /interval уже выключен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:54]  random_id: 16107725344611494 message: Режим /interval уже выключен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:54]  random_id: 16107725347901024 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 21070693 
[none] [16/Jan/2021 07:48:55]  random_id: 16107725350418486 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:55]  random_id: 16107725352681584 message: Пожалуйста, уточните опцию. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:55]  random_id: 16107725355334932 message: У команды /interval нет опции 'asdfg' peer_id: 2000000005 
[none] [16/Jan/2021 07:48:55]  random_id: 16107725359628632 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:56]  random_id: 16107725362586248 message: Режим /interval выключен. Настройки: интервал не установлен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:56]  random_id: 16107725366149458 message: Режим /interval уже выключен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:56]  random_id: 16107725369114086 message: Режим /interval уже выключен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:57]  random_id: 16107725372499400 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 21070693 
[none] [16/Jan/2021 07:48:57]  random_id: 16107725375220732 message: Сначала установите интервал командой /interval, например '/interval 10'. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:57]  random_id: 16107725379641928 message: Режим /interval выключен. Настройки: фраза бота через каждые 4 сообщений. peer_id: 21070693 
[none] [16/Jan/2021 07:48:58]  random_id: 16107725382256594 message: Режим /interval выключен. Настройки: фраза бота через каждые 4 сообщений. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:58]  random_id: 16107725385469060 message: Режим /interval уже выключен. peer_id: 21070693 
[none] [16/Jan/2021 07:48:58]  random_id: 16107725388426620 message: Режим /interval уже выключен. peer_id: 2000000005 
[none] [16/Jan/2021 07:48:59]  random_id: 16107725393190506 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 07:48:59]  random_id: 16107725396403632 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 07:49:00]  random_id: 16107725400429588 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 07:49:00]  random_id: 16107725403295140 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:00]  random_id: 16107725405955542 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:00]  random_id: 16107725408725578 message: У вас нет беседы с ID 2000000010. peer_id: 21070693 
[none] [16/Jan/2021 07:49:01]  random_id: 16107725413375482 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /newpost. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 2000000005 
[none] [16/Jan/2021 07:49:01]  random_id: 16107725418031778 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /newpost. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 21070693 
[none] [16/Jan/2021 07:49:02]  random_id: 16107725421942138 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 2000000005 
[none] [16/Jan/2021 07:49:02]  random_id: 16107725426836926 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 21070693 
[none] [16/Jan/2021 07:49:03]  random_id: 16107725431276850 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 07:49:03]  random_id: 16107725435505126 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 07:49:03]  random_id: 16107725438262876 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:04]  random_id: 16107725441309802 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:04]  random_id: 16107725444014966 message: У вас нет сохраненной группы для команды /newpost. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:04]  random_id: 16107725448476494 message: У вас нет сохраненной группы для команды /newpost. peer_id: 21070693 
[none] [16/Jan/2021 07:49:05]  random_id: 16107725451586528 message: У вас нет сохраненной группы для команды /newpost. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:05]  random_id: 16107725455376996 message: У вас нет сохраненной группы для команды /newpost. peer_id: 21070693 
[none] [16/Jan/2021 07:49:05]  random_id: 16107725458349988 message: У команды /newpost нет опции 'asdf'. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:06]  random_id: 16107725462018780 message: У команды /newpost нет опции 'asdf'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:06]  random_id: 16107725464937400 message: Команда /newpost уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:06]  random_id: 16107725468119418 message: Команда /newpost уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:07]  random_id: 16107725471847558 message: Чтобы пользоваться командой '/newpost on', сохраните в настройках ссылку на группу. Сделать это можно командой /newpost group, например: /newpost group https://vk.com/link_to_the_group peer_id: 2000000005 
[none] [16/Jan/2021 07:49:07]  random_id: 16107725476371994 message: Чтобы пользоваться командой '/newpost on', сохраните в настройках ссылку на группу. Сделать это можно командой /newpost group, например: /newpost group https://vk.com/link_to_the_group peer_id: 21070693 
[none] [16/Jan/2021 07:49:07]  random_id: 16107725478990524 message: Пожалуйста, уточните опцию. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:08]  random_id: 16107725482091338 message: Чтобы пользоваться командой '/newpost on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 07:49:08]  random_id: 16107725485704000 message: Чтобы пользоваться командой '/newpost on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 07:49:08]  random_id: 16107725488584012 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:09]  random_id: 16107725491804590 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:09]  random_id: 16107725494250808 message: Для команды /newpost у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /newpost выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:09]  random_id: 16107725497705870 message: Для команды /newpost у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /newpost выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:10]  random_id: 16107725500905940 message: Команда /newpost уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:10]  random_id: 16107725504750430 message: Команда /newpost уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:10]  random_id: 16107725508211412 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:11]  random_id: 16107725510651724 message: Команда /newpost включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:11]  random_id: 16107725514129254 message: Команда /newpost включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 07:49:11]  random_id: 16107725518038170 message: Команда /newpost уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:12]  random_id: 16107725522834268 message: Команда /newpost уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 07:49:12]  random_id: 16107725527674548 message: Группа https://vk.com/rgubru сохранена в настройках. Посты этой группы будут приходить в ваш чат по мере их появления. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:13]  random_id: 16107725532187894 message: Группа https://vk.com/rgubru сохранена в настройках. Посты этой группы будут приходить в ваш чат по мере их появления. peer_id: 21070693 
[none] [16/Jan/2021 07:49:13]  random_id: 16107725534840166 message: Только владелец беседы может использовать эту команду. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:13]  random_id: 16107725537397662 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:14]  random_id: 16107725541068042 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 21070693 
[none] [16/Jan/2021 07:49:14]  random_id: 16107725544178882 message: Режим /newpost выключен, свежие посты присылаться не будут. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:14]  random_id: 16107725547915962 message: Режим /newpost выключен, свежие посты присылаться не будут. peer_id: 21070693 
[none] [16/Jan/2021 07:49:15]  random_id: 16107725553287076 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 2000000005 
[none] [16/Jan/2021 07:49:15]  random_id: 16107725558705890 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы получать обновления из этой группы, воспользуйтесь командой /newpost on peer_id: 21070693 
[none] [16/Jan/2021 07:49:16]  random_id: 16107725561768902 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:16]  random_id: 16107725566084784 message: Группа для режима /newpost удалена из настроек, свежие посты присылаться не будут. peer_id: 21070693 
[none] [16/Jan/2021 07:49:17]  random_id: 16107725570366454 message: Режим /newpost включен. Посты группы https://vk.com/study_english_every_day будут приходить в ваш чат по мере их появления. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:17]  random_id: 16107725574919808 message: Режим /newpost включен. Посты группы https://vk.com/study_english_every_day будут приходить в ваш чат по мере их появления. peer_id: 21070693 
[none] [16/Jan/2021 07:49:18]  random_id: 16107725580150242 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 07:49:18]  random_id: 16107725582812876 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 07:49:18]  random_id: 16107725586718500 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 07:49:18]  random_id: 16107725589730010 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:19]  random_id: 16107725592571402 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:19]  random_id: 16107725594987264 message: У вас нет беседы с ID 2000000010. peer_id: 21070693 
[none] [16/Jan/2021 07:49:19]  random_id: 16107725599444146 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 07:49:20]  random_id: 16107725602051436 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 07:49:20]  random_id: 16107725606139296 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 07:49:20]  random_id: 16107725609059284 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:21]  random_id: 16107725612218146 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:21]  random_id: 16107725615621378 message: У вас нет беседы с ID 2000000010. peer_id: 21070693 
[none] [16/Jan/2021 07:49:22]  random_id: 16107725620740660 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /post. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 2000000005 
[none] [16/Jan/2021 07:49:22]  random_id: 16107725625409694 message: Группа https://vk.com/wrongscreenname не может быть зарегистрирована для команды /post. Убедитесь, что ссылка правильная, и группа не является закрытой peer_id: 21070693 
[none] [16/Jan/2021 07:49:22]  random_id: 16107725629435692 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 2000000005 
[none] [16/Jan/2021 07:49:23]  random_id: 16107725634177310 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 21070693 
[none] [16/Jan/2021 07:49:23]  random_id: 16107725638485272 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 07:49:24]  random_id: 16107725642838966 message: Обновите токен по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 07:49:24]  random_id: 16107725645465722 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:24]  random_id: 16107725649542734 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 07:49:25]  random_id: 16107725654133978 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 07:49:25]  random_id: 16107725657951050 message: Для корректной работы бота пройдите по ссылке http://127.0.0.1/login/. peer_id: 21070693 
[none] [16/Jan/2021 07:49:26]  random_id: 16107725662227058 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:26]  random_id: 16107725664827024 message: У вас нет сохраненной группы для команды /post. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:26]  random_id: 16107725669157426 message: У вас нет сохраненной группы для команды /post. peer_id: 21070693 
[none] [16/Jan/2021 07:49:27]  random_id: 16107725672280684 message: У вас нет сохраненной группы для команды /post. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:27]  random_id: 16107725675630526 message: У вас нет сохраненной группы для команды /post. peer_id: 21070693 
[none] [16/Jan/2021 07:49:27]  random_id: 16107725678478944 message: У команды /post нет опции 'asdf'. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:28]  random_id: 16107725681964038 message: У команды /post нет опции 'asdf'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:28]  random_id: 16107725684724726 message: Команда /post уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:28]  random_id: 16107725688060046 message: Команда /post уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:29]  random_id: 16107725692773498 message: Чтобы пользоваться командой '/post on', сохраните в настройках ссылку на группу. Сделать это можно командой /post group, например: /post group https://vk.com/link_to_the_group peer_id: 2000000005 
[none] [16/Jan/2021 07:49:29]  random_id: 16107725697009186 message: Чтобы пользоваться командой '/post on', сохраните в настройках ссылку на группу. Сделать это можно командой /post group, например: /post group https://vk.com/link_to_the_group peer_id: 21070693 
[none] [16/Jan/2021 07:49:29]  random_id: 16107725699940460 message: Чтобы включить команду /post, воспользуйтесь командой /post on. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:30]  random_id: 16107725703016804 message: Чтобы пользоваться командой '/post on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 2000000005 
[none] [16/Jan/2021 07:49:30]  random_id: 16107725706549494 message: Чтобы пользоваться командой '/post on', пройдите по ссылке http://127.0.0.1/login/ peer_id: 21070693 
[none] [16/Jan/2021 07:49:30]  random_id: 16107725709162046 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:31]  random_id: 16107725712087848 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:31]  random_id: 16107725714816504 message: Для команды /post у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:31]  random_id: 16107725718586510 message: Для команды /post у вас зарегистрирована группа https://vk.com/study_english_every_day. Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:32]  random_id: 16107725722533068 message: Команда /post уже выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:32]  random_id: 16107725727371662 message: Команда /post уже выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:33]  random_id: 16107725731570154 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:33]  random_id: 16107725734264102 message: Команда /post включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:33]  random_id: 16107725737571282 message: Команда /post включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 07:49:34]  random_id: 16107725741305354 message: Команда /post уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:34]  random_id: 16107725745996344 message: Команда /post уже включена. Группа в настройках: https://vk.com/study_english_every_day. peer_id: 21070693 
[none] [16/Jan/2021 07:49:35]  random_id: 16107725752412348 attachment: wall-162171215_548 peer_id: 2000000005 
[none] [16/Jan/2021 07:49:35]  random_id: 16107725757433744 attachment: wall-162171215_2756 peer_id: 2000000005 
[none] [16/Jan/2021 07:49:36]  random_id: 16107725762062908 message: Группа https://vk.com/rgubru сохранена в настройках. Команда /post включена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:36]  random_id: 16107725766817892 message: Группа https://vk.com/rgubru сохранена в настройках. Команда /post включена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:36]  random_id: 16107725769670660 message: Для вас доступна команда /post без дополнительных опций. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:37]  random_id: 16107725772360330 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:37]  random_id: 16107725776231508 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:37]  random_id: 16107725779663040 message: Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:38]  random_id: 16107725783204508 message: Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:38]  random_id: 16107725788013692 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 2000000005 
[none] [16/Jan/2021 07:49:39]  random_id: 16107725792641182 message: Группа https://vk.com/rgubru сохранена в настройках. Чтобы включить команду /post , воспользуйтесь командой /post on peer_id: 21070693 
[none] [16/Jan/2021 07:49:39]  random_id: 16107725795364174 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:39]  random_id: 16107725798772578 message: Группа для команды /post удалена из настроек. Команда /post выключена. peer_id: 21070693 
[none] [16/Jan/2021 07:49:40]  random_id: 16107725807946682 message: Чтобы включить команду /post, воспользуйтесь командой /post on. peer_id: 21070693 
[none] [16/Jan/2021 07:49:41]  random_id: 16107725810860320 message: Чтобы включить команду /post, воспользуйтесь командой /post on. peer_id: 2000000005 
[none] [16/Jan/2021 07:49:41]  random_id: 16107725816194286 message: Бот не является админом в чате 2000000006 и не может выполнять команды. peer_id: 21070693 
[none] [16/Jan/2021 07:49:41]  random_id: 16107725818881092 message: Пожалуйста, укажите ID беседы. peer_id: 21070693 
[none] [16/Jan/2021 07:49:42]  random_id: 16107725823086086 message: Беседа 2000000001 не зарегистрирована. Зарегистрировать беседу можно командой /reg on. peer_id: 21070693 
[none] [16/Jan/2021 07:49:42]  random_id: 16107725825740854 message: У вас нет беседы с ID '888888'. peer_id: 21070693 
[none] [16/Jan/2021 07:49:42]  random_id: 16107725828660872 message: У вас нет беседы с ID 'asdfg'. peer_id: 21070693 
